ID	PC	ContaminatingSample	IntendedSample
A180285	2	0.00662814	-0.0289242
A180285	3	-0.14833	-0.00132873
A180285	4	-0.102592	0.015279
A180287	1	-0.13925	-0.0155843
A180287	2	-0.324094	-0.0304791
A180287	3	-0.0402313	-0.00028997
A180287	4	0.841329	0.0140592
A190117A	1	-0.0127916	-0.0157172
A190117A	2	-0.0286314	-0.0278405
A190117A	3	-0.00635528	-0.00245821
A190117A	4	0.00935597	0.0177935
A190118A	1	0.0187412	-0.0152067
A190118A	2	-0.0709219	-0.0234761
A190118A	3	0.0552784	-0.00386278
A190118A	4	-0.0150136	0.013102
A190119A	1	-0.0133047	-0.0166344
A190119A	2	-0.0456749	-0.0326983
A190119A	3	-0.0257175	-0.00409606
A190119A	4	0.0206504	0.0162371
A200126	1	-0.0128155	-0.016364
A200126	2	-0.0442745	-0.0330096
A200126	3	-0.0178475	-0.00193723
A200126	4	0.00389519	0.018515
A200137	1	0.651432	-0.0166854
A200137	2	-1.22319	-0.0330293
A200137	3	0.0351967	-0.00456725
A200137	4	0.771589	0.0163246
A200256	1	0.0161766	-0.0165433
A200256	2	-0.0531994	-0.0321731
A200256	3	0.15924	-0.00207139
A200256	4	0.0539987	0.0156322
A200301	1	0.136298	-0.0163029
A200301	2	-0.783117	-0.0348358
A200301	3	0.137872	-0.00385009
A200301	4	0.396212	0.0139745
A200369	1	-0.0413238	-0.0165007
A200369	2	-0.0914889	-0.0321738
A200369	3	-0.133657	-0.00442822
A200369	4	-0.0694608	0.0137673
A200407	1	-0.025374	-0.0165157
A200407	2	0.03076	-0.0318417
A200407	3	-0.296422	-0.00430753
A200407	4	0.378971	0.0130341
A200446	1	-0.0768264	-0.0164254
A200446	2	-0.151529	-0.0321733
A200446	3	-0.40772	-0.00256514
A200446	4	0.378568	0.0148281
A200484	1	0.0251775	-0.0163607
A200484	2	-0.0678277	-0.0325272
A200484	3	0.213076	-0.00314869
A200484	4	-0.119534	0.0153281
A200497	1	0.0708099	-0.0165671
A200497	2	-0.159513	-0.032399
A200497	3	1.26336	-0.00476318
A200497	4	-0.547775	0.0131075
A200501	1	-0.0210609	-0.016631
A200501	2	-0.0269463	-0.0331121
A200501	3	0.000383061	-0.00392577
A200501	4	0.0340374	0.0174348
A200579	1	-0.219414	-0.0166189
A200579	2	0.301077	-0.0322935
A200579	3	-0.609742	-0.0036565
A200579	4	0.0532808	0.0143708
A200608	1	0.0242281	-0.0164792
A200608	2	-0.0480525	-0.0324908
A200608	3	0.0271248	-0.00166675
A200608	4	-0.002192	0.0165499
A200660	1	0.017598	-0.0166532
A200660	2	-0.124248	-0.0323519
A200660	3	-0.0436117	-0.00430254
A200660	4	-0.118846	0.0160129
A200668	1	-1.01573	-0.0162876
A200668	2	-0.931519	-0.0319735
A200668	3	2.15223	-0.00165358
A200668	4	-2.40852	0.0149488
A210032	1	-2.36254	-0.0164984
A210032	2	-2.44338	-0.0327232
A210032	3	0.102776	-0.00307303
A210032	4	2.16808	0.0164512
A210091	1	-0.0198213	-0.0164244
A210091	2	-0.0784536	-0.0322588
A210091	3	-0.0362338	-0.00494024
A210091	4	-0.00297866	0.0136163
A210110	1	-0.686431	-0.0164272
A210110	2	0.258048	-0.032449
A210110	3	2.24095	-0.00468924
A210110	4	-0.920916	0.0128214
A210150	1	-0.217731	-0.0158581
A210150	2	0.0692314	-0.0321474
A210150	3	0.43415	-0.00145276
A210150	4	0.310558	0.0147797
A210466	1	-0.0262818	-0.016781
A210466	2	0.0534775	-0.0312923
A210466	3	0.0809209	-0.00376186
A210466	4	0.0966861	0.0164742
A210540	1	0.0113555	-0.0163429
A210540	2	-0.062491	-0.0331288
A210540	3	0.167881	-0.00278864
A210540	4	-0.0885875	0.0179294
A210585	1	-0.270196	-0.0164895
A210585	2	0.181373	-0.0321084
A210585	3	0.732438	-0.00186125
A210585	4	-0.138114	0.0162233
A220029	1	-0.0889002	-0.0165287
A220029	2	-0.135451	-0.0324788
A220029	3	-0.224377	-0.00349495
A220029	4	0.0414244	0.0156012
A220039	1	-0.0318308	-0.0133498
A220039	2	-0.0462448	-0.00204313
A220039	3	-0.0759805	-0.00768891
A220039	4	-0.019887	0.0131302
A220075	1	-0.634199	-0.0164944
A220075	2	0.189809	-0.0316136
A220075	3	0.98554	-0.00452467
A220075	4	0.125962	0.0119161
A220153	1	-0.493866	-0.0166595
A220153	2	-0.190726	-0.0326276
A220153	3	-0.64947	-0.00518003
A220153	4	0.678748	0.0156805
A220248	1	-1.24273	-0.0162209
A220248	2	0.045976	-0.0321801
A220248	3	2.3552	-0.0040624
A220248	4	-1.32725	0.0128449
A220333	1	-0.00581356	-0.0173949
A220333	2	-0.0132124	-0.0319122
A220333	3	0.091673	-0.00204801
A220333	4	0.0384656	0.0140195
A230016	1	-0.0011767	-0.0166822
A230016	2	-0.0320396	-0.0309067
A230016	3	0.0254485	-0.00356417
A230016	4	-0.0704229	0.0148108
A230058	1	0.0383553	-0.0164391
A230058	2	-0.125074	-0.0316781
A230058	3	-0.10942	-0.00309745
A230058	4	-0.260146	0.0158456
A230109	1	-0.00244071	-0.0164598
A230109	2	-0.0425763	-0.0306646
A230109	3	-0.073475	-0.00200859
A230109	4	0.148815	0.0146329
A230151	1	-0.0484709	-0.0165772
A230151	2	-0.116795	-0.0324828
A230151	3	0.082467	-0.00217603
A230151	4	0.055935	0.0170124
A230238	1	-0.0211843	-0.0162384
A230238	2	-0.0134208	-0.0328787
A230238	3	-0.0911993	-0.00502868
A230238	4	0.0168789	0.0149591
ADD3hetero5_001	1	-0.00852332	-0.0164079
ADD3hetero5_001	2	-0.0152869	-0.0324484
ADD3hetero5_001	3	-0.33685	-0.00069207
ADD3hetero5_001	4	0.372005	0.0167064
ADD3hetero6_001	1	0.0615037	-0.0164445
ADD3hetero6_001	2	0.157265	-0.0324261
ADD3hetero6_001	3	-0.0424755	-0.00099711
ADD3hetero6_001	4	-0.0349244	0.0169744
ADD3homo7_001	1	0.00235782	-0.016459
ADD3homo7_001	2	-0.0424794	-0.0323918
ADD3homo7_001	3	-0.128437	-0.000899775
ADD3homo7_001	4	0.0702054	0.0169377
BA106A	1	-0.0810735	-0.0165596
BA106A	2	-0.0944501	-0.0326362
BA106A	3	0.166705	-0.00389289
BA106A	4	0.264071	0.015809
BA116A	1	-0.110468	-0.0162455
BA116A	2	-0.110177	-0.0319661
BA116A	3	0.316686	-0.00247777
BA116A	4	0.217255	0.0144759
BA116B	1	-0.00648841	-0.0159958
BA116B	2	-0.0380741	-0.0309095
BA116B	3	0.00544204	-0.00309294
BA116B	4	0.0155951	0.0152231
BA116C	1	-0.0123758	-0.0160673
BA116C	2	-0.0401767	-0.0308422
BA116C	3	0.00129578	-0.000597551
BA116C	4	0.0340585	0.013983
BA119A	1	-0.468043	-0.016666
BA119A	2	0.0708123	-0.0331795
BA119A	3	0.761702	-0.0033607
BA119A	4	-0.979129	0.0176922
BA119B	1	0.0126496	-0.016627
BA119B	2	-0.0651297	-0.0330727
BA119B	3	0.216419	-0.00566787
BA119B	4	-0.316114	0.0155913
BA119C	1	-0.0162927	-0.0162927
BA119C	2	-0.0346696	-0.0346696
BA119C	3	-0.0042711	-0.0042711
BA119C	4	0.0145282	0.0145282
BA127A	1	-0.012572	-0.0176876
BA127A	2	-0.0744318	-0.032127
BA127A	3	0.104758	-0.00340363
BA127A	4	0.11653	0.0128946
BA13A	1	-0.363089	-0.0164769
BA13A	2	0.23125	-0.032362
BA13A	3	2.43697	-0.00401966
BA13A	4	0.453406	0.0165756
BA13B	1	-0.0164831	-0.0164831
BA13B	2	-0.0326121	-0.0326121
BA13B	3	-0.00590605	-0.00590605
BA13B	4	0.0143254	0.0143254
BA13C	1	0.168925	-0.0162616
BA13C	2	0.153161	-0.0320298
BA13C	3	0.683875	-0.00131165
BA13C	4	0.201092	0.0159008
BA141A	1	-0.0159006	-0.0164585
BA141A	2	-0.0293579	-0.0320215
BA141A	3	-0.0290563	-0.00255957
BA141A	4	0.0245441	0.0165727
BA141B	1	-0.00638647	-0.0164835
BA141B	2	-0.0275015	-0.032287
BA141B	3	-0.0107473	-0.00212804
BA141B	4	0.0187037	0.0156044
BA141C	1	0.00621822	-0.0164247
BA141C	2	-0.0162069	-0.0316414
BA141C	3	-0.00447428	-0.00301108
BA141C	4	0.0128276	0.0131656
BA176A	1	-0.0142794	-0.0166124
BA176A	2	-0.0305247	-0.0322703
BA176A	3	-0.023061	-0.00256414
BA176A	4	0.00208126	0.0164889
BA18A	1	-0.0117243	-0.0166298
BA18A	2	0.11396	-0.0327771
BA18A	3	2.89368	-0.00476643
BA18A	4	-0.312925	0.0162129
BA18B	1	-0.0187644	-0.0164651
BA18B	2	-1.10964	-0.0321382
BA18B	3	-0.420743	-0.0028186
BA18B	4	1.06402	0.0157648
BA18C	1	0.544472	-0.0165401
BA18C	2	0.420647	-0.0321171
BA18C	3	-0.713218	-0.00244947
BA18C	4	0.792578	0.0164301
BA297A	1	-0.0183624	-0.0166347
BA297A	2	-0.019168	-0.0324169
BA297A	3	0.00909476	-0.00393671
BA297A	4	0.0705964	0.0156381
BA297B	1	-0.0156055	-0.0162947
BA297B	2	-0.019097	-0.032999
BA297B	3	0.00800112	-0.00155135
BA297B	4	0.0160853	0.0179396
BA297C	1	-0.00813984	-0.0163203
BA297C	2	-0.0177547	-0.0323899
BA297C	3	-0.0394676	-0.00285086
BA297C	4	0.00742651	0.015535
BA298A	1	-0.15319	-0.0165507
BA298A	2	-0.125323	-0.0325086
BA298A	3	-0.093162	-0.00443692
BA298A	4	-0.381717	0.0162411
BA298B	1	0.742509	-0.0165501
BA298B	2	0.158841	-0.032091
BA298B	3	0.929721	-0.00394913
BA298B	4	1.17229	0.0141827
BA298C	1	-0.0166586	-0.0166586
BA298C	2	-0.0328821	-0.0328821
BA298C	3	-0.00424072	-0.00424072
BA298C	4	0.0168858	0.0168858
BA304A	1	-0.0164043	-0.0164043
BA304A	2	-0.0328912	-0.0328912
BA304A	3	-0.00302851	-0.00302851
BA304A	4	0.0178786	0.0178786
BA304B	1	-0.33333	-0.0164596
BA304B	2	-0.416679	-0.0322978
BA304B	3	-1.50238	-0.00521282
BA304B	4	0.829002	0.0143864
BA304C	1	-0.0302471	-0.0164944
BA304C	2	-0.365849	-0.0320703
BA304C	3	0.320167	-0.00397769
BA304C	4	0.786601	0.016195
BA3A	1	-0.0217434	-0.0165336
BA3A	2	-0.0751324	-0.0329743
BA3A	3	-0.013156	-0.00196122
BA3A	4	0.0891928	0.0169986
BA428A	1	-0.239982	-0.0163676
BA428A	2	-0.349775	-0.0328198
BA428A	3	0.550344	-0.00112974
BA428A	4	0.185717	0.0170052
BA428B	1	0.813754	-0.016313
BA428B	2	-1.51488	-0.0324327
BA428B	3	-1.02138	-0.00251422
BA428B	4	0.955183	0.0177583
BA428C	1	-1.22649	-0.0164701
BA428C	2	-3.3624	-0.0328398
BA428C	3	3.4275	-0.00258739
BA428C	4	1.80302	0.0166243
BA436A	1	-0.188291	-0.0161401
BA436A	2	0.626899	-0.0321539
BA436A	3	0.345579	-0.0019517
BA436A	4	0.316933	0.0148099
BA436B	1	-2.02397	-0.0165215
BA436B	2	-0.931437	-0.0327122
BA436B	3	6.21652	-0.00240013
BA436B	4	-0.696956	0.0179313
BA436C	1	-0.46914	-0.016302
BA436C	2	-0.059956	-0.0321919
BA436C	3	0.781463	-0.00312135
BA436C	4	0.763412	0.0151753
BA45A	1	-0.01658	-0.01658
BA45A	2	-0.0325017	-0.0325017
BA45A	3	0.497743	-0.00225675
BA45A	4	0.516648	0.0166482
BA45B	1	-0.0163727	-0.0163727
BA45B	2	-0.0326539	-0.0326539
BA45B	3	-0.00342335	-0.00342335
BA45B	4	0.016238	0.016238
BA45C	1	-0.0342315	-0.0163597
BA45C	2	0.101265	-0.0321456
BA45C	3	-0.0581398	-0.001161
BA45C	4	-0.00837056	0.0160684
BA52A	1	-0.066063	-0.0167744
BA52A	2	-0.125979	-0.0323794
BA52A	3	-0.154716	-0.0049241
BA52A	4	-0.100574	0.0167393
BA52B	1	0.0756552	-0.0161687
BA52B	2	-0.0126432	-0.0331045
BA52B	3	-0.0322488	-0.00285661
BA52B	4	0.0575259	0.0162127
BA52C	1	-0.138877	-0.0163724
BA52C	2	-0.168304	-0.0329163
BA52C	3	-0.160493	-0.00427317
BA52C	4	-0.0389637	0.0150901
BA593A	1	-0.0199487	-0.0166089
BA593A	2	-0.0221112	-0.0323272
BA593A	3	-0.102652	-0.00478351
BA593A	4	-0.0130906	0.0149075
BA593B	1	-0.00118584	-0.0164998
BA593B	2	-0.0268599	-0.0325245
BA593B	3	-0.050855	-0.00453579
BA593B	4	0.0479812	0.0154497
BA593C	1	-0.0181196	-0.0164078
BA593C	2	-0.0313232	-0.0327981
BA593C	3	-0.0360929	-0.00523187
BA593C	4	0.00865998	0.0147248
BA597A	1	-0.414186	-0.0163188
BA597A	2	-0.38484	-0.032466
BA597A	3	0.104673	-0.00386629
BA597A	4	0.749202	0.0168616
BA597B	1	0.0550474	-0.0163738
BA597B	2	-0.44266	-0.032454
BA597B	3	0.511991	-0.00385808
BA597B	4	0.530432	0.0146088
BA597C	1	-0.0164214	-0.0164214
BA597C	2	-0.0323902	-0.0323902
BA597C	3	-0.00271634	-0.00271634
BA597C	4	0.0158433	0.0158433
BA59A	1	-0.0844181	-0.0164892
BA59A	2	0.00019845	-0.0321541
BA59A	3	-0.0833708	-0.00293077
BA59A	4	-0.092697	0.0159926
BA59B	1	0.0222799	-0.0165116
BA59B	2	-0.514587	-0.0325384
BA59B	3	0.941246	-0.00288176
BA59B	4	0.959917	0.015756
BA59C	1	-0.505985	-0.0165945
BA59C	2	-0.715303	-0.0323052
BA59C	3	0.917678	-0.00347164
BA59C	4	1.19897	0.0155909
BA60A	1	-0.219984	-0.0167389
BA60A	2	-0.255104	-0.0330479
BA60A	3	0.308654	-0.00269145
BA60A	4	0.0314955	0.0198987
BA60B	1	-0.122598	-0.0159588
BA60B	2	-0.0640608	-0.0325521
BA60B	3	0.093978	-0.00394729
BA60B	4	-0.330334	0.0149486
BA60C	1	-0.0710382	-0.0161427
BA60C	2	-0.173397	-0.0330908
BA60C	3	-0.0646703	-0.00134439
BA60C	4	-0.0173322	0.0197924
BA612A	1	-0.03105	-0.0179325
BA612A	2	-0.140703	-0.0321895
BA612A	3	-0.506501	-0.00387989
BA612A	4	-1.07569	0.0174597
BA612B	1	-0.259805	-0.0162476
BA612B	2	0.541346	-0.0313781
BA612B	3	1.11241	-0.00675099
BA612B	4	0.215827	0.0104209
BA612C	1	-0.43873	-0.0165297
BA612C	2	0.475391	-0.0324305
BA612C	3	0.0724486	-0.00527251
BA612C	4	1.27733	0.0138719
BA615A	1	0.458808	-0.016643
BA615A	2	-0.392603	-0.0329854
BA615A	3	1.80852	-0.00361113
BA615A	4	0.451676	0.0170729
BA615B	1	-0.331633	-0.0163035
BA615B	2	-0.45506	-0.0322313
BA615B	3	0.75723	-0.00351481
BA615B	4	0.909249	0.0158755
BA615C	1	-0.20596	-0.0164576
BA615C	2	-1.41428	-0.0327419
BA615C	3	0.236883	-0.00326211
BA615C	4	3.81881	0.0165761
BA616A	1	-2.64026	-0.0164526
BA616A	2	-1.22646	-0.0324215
BA616A	3	-1.76534	-0.00341236
BA616A	4	4.74914	0.0145862
BA616B	1	-0.459878	-0.0163104
BA616B	2	-0.010902	-0.0324357
BA616B	3	-0.197877	-0.00364182
BA616B	4	0.154365	0.0138499
BA616C	1	0.155986	-0.0162857
BA616C	2	-0.386864	-0.0322274
BA616C	3	-2.55075	-0.00366598
BA616C	4	3.55974	0.0135603
BA618A	1	3.6561	-0.0164921
BA618A	2	-4.0194	-0.0328994
BA618A	3	0.323909	-0.00271416
BA618A	4	1.43128	0.016849
BA618B	1	-0.0857829	-0.016616
BA618B	2	-0.120055	-0.0332275
BA618B	3	0.189876	-0.00485697
BA618B	4	0.0994082	0.0183092
BA618C	1	-0.95162	-0.0164171
BA618C	2	0.898453	-0.0328751
BA618C	3	-6.95294	-0.00349583
BA618C	4	-0.373272	0.0164767
BA619A	1	-0.0166229	-0.0166229
BA619A	2	-0.0326614	-0.0326614
BA619A	3	-0.00286042	-0.00286042
BA619A	4	0.0176069	0.0176069
BA619B	1	1.85649	-0.0163387
BA619B	2	0.191008	-0.0324935
BA619B	3	-0.328847	-0.00098983
BA619B	4	1.51967	0.0167398
BA619C	1	-0.0165382	-0.0165382
BA619C	2	-0.0327513	-0.0327513
BA619C	3	-0.000845861	-0.000845861
BA619C	4	0.017529	0.017529
BA620A	1	-0.0163997	-0.0163997
BA620A	2	-0.0324258	-0.0324258
BA620A	3	-0.00233756	-0.00233756
BA620A	4	0.0149484	0.0149484
BA620B	1	-0.30256	-0.01649
BA620B	2	-1.10986	-0.0325208
BA620B	3	0.141432	-0.00292783
BA620B	4	1.25994	0.0154857
BA620C	1	-1.01534	-0.0162679
BA620C	2	-0.348133	-0.0326405
BA620C	3	-2.43681	-0.00250902
BA620C	4	2.82594	0.0153595
BA640A	1	-0.0518681	-0.0164457
BA640A	2	-0.170072	-0.0312711
BA640A	3	0.181727	-0.00201607
BA640A	4	-0.101614	0.0154523
BA640B	1	-0.0181608	-0.0164004
BA640B	2	-0.033891	-0.031872
BA640B	3	0.0107217	-0.0026528
BA640B	4	0.0135	0.0162919
BA640C	1	-0.00166697	-0.0163147
BA640C	2	-0.039811	-0.0317601
BA640C	3	0.0633567	-0.00273854
BA640C	4	0.0158794	0.0158145
BA644A	1	-0.00880817	-0.0166918
BA644A	2	-0.0295991	-0.032128
BA644A	3	-0.00600165	-0.00348318
BA644A	4	0.0440741	0.0166544
BA644B	1	-0.00897191	-0.0163628
BA644B	2	0.0124461	-0.0318946
BA644B	3	-0.394161	-0.00130391
BA644B	4	-0.0758775	0.0146788
BA644C	1	0.00121927	-0.0165331
BA644C	2	-0.079973	-0.0326566
BA644C	3	-0.110846	-0.00274459
BA644C	4	-0.0730431	0.0162205
BA652A	1	-0.0150968	-0.0150968
BA652A	2	-0.0251677	-0.0251677
BA652A	3	0.00471423	0.00471423
BA652A	4	0.0109331	0.0109331
BA652B	1	-0.0159771	-0.0159771
BA652B	2	-0.0311558	-0.0311558
BA652B	3	-0.00151043	-0.00151043
BA652B	4	0.0156829	0.0156829
BA652C	1	-0.595874	-0.0158827
BA652C	2	0.323123	-0.0278621
BA652C	3	1.05712	0.00218114
BA652C	4	1.76706	0.0154451
BA653A	1	-0.0165892	-0.0165892
BA653A	2	-0.0325688	-0.0325688
BA653A	3	-0.00440598	-0.00440598
BA653A	4	0.0154815	0.0154815
BA653B	1	0.775972	-0.0167501
BA653B	2	-0.804951	-0.0326638
BA653B	3	-0.192086	-0.00389577
BA653B	4	1.42184	0.0173704
BA653C	1	-0.488012	-0.0166601
BA653C	2	-0.611971	-0.0321787
BA653C	3	1.27616	-0.00406489
BA653C	4	1.62356	0.0168689
BA654A	1	-0.0162414	-0.0162414
BA654A	2	-0.0321614	-0.0321614
BA654A	3	-0.000617786	-0.000617786
BA654A	4	0.0165207	0.0165207
BA654B	1	-0.0163237	-0.0163237
BA654B	2	-0.0311285	-0.0311285
BA654B	3	-0.00563271	-0.00563271
BA654B	4	0.00961904	0.00961904
BA654C	1	0.615633	-0.01619
BA654C	2	-1.06441	-0.032005
BA654C	3	0.0495163	-0.00235133
BA654C	4	-0.04508	0.0139441
BA657A	1	-0.873227	-0.0162767
BA657A	2	-0.300996	-0.0318777
BA657A	3	-0.965034	-0.00104073
BA657A	4	-1.16944	0.0161254
BA657B	1	-0.0589886	-0.0163656
BA657B	2	-0.09631	-0.031737
BA657B	3	-0.118201	-0.0032977
BA657B	4	0.0365538	0.0125689
BA657C	1	-0.220485	-0.0162825
BA657C	2	0.277886	-0.0312941
BA657C	3	0.372203	-0.0021093
BA657C	4	-1.06214	0.0117786
BA658A	1	-0.062665	-0.0161969
BA658A	2	-0.098927	-0.0321799
BA658A	3	-0.0518371	-0.00178509
BA658A	4	-0.00261085	0.0154847
BA658B	1	-0.0164997	-0.0164997
BA658B	2	-0.0322285	-0.0322285
BA658B	3	-0.00276158	-0.00276158
BA658B	4	0.0163233	0.0163233
BA658C	1	-0.386875	-0.0163897
BA658C	2	-0.758059	-0.032414
BA658C	3	0.777066	-0.00209924
BA658C	4	0.33344	0.0176251
BA659A	1	-0.0845602	-0.0167448
BA659A	2	-0.118925	-0.0317399
BA659A	3	-0.176992	-0.00517715
BA659A	4	-0.0344213	0.0159777
BA659B	1	-0.578939	-0.0165449
BA659B	2	-1.20425	-0.0329158
BA659B	3	1.77101	-0.00370837
BA659B	4	2.09013	0.0164211
BA659C	1	-0.0165963	-0.0165963
BA659C	2	-0.0317419	-0.0317419
BA659C	3	-0.00413284	-0.00413284
BA659C	4	0.0147753	0.0147753
BA660A	1	-0.466948	-0.016272
BA660A	2	-0.486681	-0.0324199
BA660A	3	0.0235763	-0.00443176
BA660A	4	0.513841	0.0156895
BA660B	1	-0.0163015	-0.0163015
BA660B	2	-0.0322798	-0.0322798
BA660B	3	-0.00263005	-0.00263005
BA660B	4	0.0165841	0.0165841
BA660C	1	1.24098	-0.0162001
BA660C	2	-0.196867	-0.0325125
BA660C	3	2.1932	-0.00176623
BA660C	4	-0.216414	0.0153833
BA662A	1	-0.548342	-0.0161909
BA662A	2	-0.680917	-0.0328315
BA662A	3	0.932519	-0.00265246
BA662A	4	1.40915	0.0170559
BA662B	1	-0.0849672	-0.0165228
BA662B	2	0.0148007	-0.032583
BA662B	3	1.51822	-0.00467838
BA662B	4	1.03532	0.0154256
BA662C	1	0.539462	-0.0160898
BA662C	2	0.522584	-0.0329694
BA662C	3	0.552423	-0.00311778
BA662C	4	0.573741	0.0181713
BA663A	1	-0.0336954	-0.0161221
BA663A	2	-0.0171115	-0.0316123
BA663A	3	-0.0263928	-0.0020045
BA663A	4	-0.120836	0.0115141
BA663B	1	-0.0161431	-0.0161431
BA663B	2	-0.0322757	-0.0322757
BA663B	3	-0.00342592	-0.00342592
BA663B	4	0.0121638	0.0121638
BA663C	1	0.538668	-0.0161466
BA663C	2	-0.951814	-0.0318239
BA663C	3	0.163216	-0.00292017
BA663C	4	0.931852	0.0112651
BA666A	1	-0.353089	-0.0166074
BA666A	2	0.043996	-0.0327109
BA666A	3	0.295432	-0.00640107
BA666A	4	0.813689	0.0153478
BA666B	1	0.609206	-0.0165722
BA666B	2	-0.837257	-0.0328817
BA666B	3	1.53532	-0.00269834
BA666B	4	-0.0377722	0.0168027
BA666C	1	-0.183253	-0.016301
BA666C	2	-0.401261	-0.0328557
BA666C	3	-0.137881	-0.00389056
BA666C	4	0.659532	0.0170351
BA667A	1	-0.168	-0.016628
BA667A	2	-0.343822	-0.0326888
BA667A	3	0.295421	-0.00475377
BA667A	4	1.18632	0.0157199
BA667B	1	-0.0308833	-0.0158167
BA667B	2	-0.12352	-0.0322958
BA667B	3	0.0126555	-0.00340849
BA667B	4	0.195716	0.0133169
BA667C	1	-0.01642	-0.01642
BA667C	2	-0.0322564	-0.0322564
BA667C	3	-0.00472301	-0.00472301
BA667C	4	0.0130087	0.0130087
BA668A	1	-0.0231122	-0.0162491
BA668A	2	-0.147316	-0.0318958
BA668A	3	-0.0454975	-0.00261528
BA668A	4	0.22364	0.0134174
BA668B	1	-0.0964847	-0.0164833
BA668B	2	0.0542783	-0.0320915
BA668B	3	-0.234118	-0.0019022
BA668B	4	-0.0277268	0.0161755
BA668C	1	-0.511507	-0.0163447
BA668C	2	-1.00899	-0.0323135
BA668C	3	1.03297	-0.00332991
BA668C	4	1.84144	0.0151601
BA669A	1	-0.0610249	-0.0166011
BA669A	2	-0.132336	-0.0329625
BA669A	3	-0.0683267	-0.00408419
BA669A	4	0.132725	0.0170221
BA669B	1	-0.149745	-0.0161578
BA669B	2	0.0379866	-0.0322189
BA669B	3	0.525047	-0.00478583
BA669B	4	-0.412783	0.0135762
BA669C	1	-0.118339	-0.0162891
BA669C	2	-0.458587	-0.032361
BA669C	3	0.159451	-0.00444372
BA669C	4	0.969234	0.0165199
BA671A	1	-0.176856	-0.0164524
BA671A	2	-0.258049	-0.0326446
BA671A	3	1.03026	-0.00156632
BA671A	4	0.546094	0.0172317
BA671B	1	-0.997822	-0.0165098
BA671B	2	-0.00889583	-0.0321902
BA671B	3	-1.03886	-0.00589628
BA671B	4	0.545972	0.016693
BA671C	1	-0.888625	-0.0163745
BA671C	2	-1.06845	-0.0323782
BA671C	3	-2.01918	-0.00407313
BA671C	4	1.38413	0.0158518
BA673A	1	-0.141721	-0.0165438
BA673A	2	1.41252	-0.0323037
BA673A	3	0.958708	-0.00451839
BA673A	4	0.487733	0.0142699
BA673B	1	0.00298711	-0.0166072
BA673B	2	-0.279391	-0.0322663
BA673B	3	-0.217246	-0.00465466
BA673B	4	0.396155	0.0152653
BA673C	1	-0.0165857	-0.0165857
BA673C	2	-0.0327662	-0.0327662
BA673C	3	-0.00496965	-0.00496965
BA673C	4	0.0148717	0.0148717
BA674A	1	-0.00960548	-0.0164796
BA674A	2	-0.0189225	-0.0323866
BA674A	3	-0.00438524	-0.00185979
BA674A	4	0.0243071	0.0163922
BA674B	1	-0.00749628	-0.0164048
BA674B	2	-0.0439289	-0.0322654
BA674B	3	-0.0403048	-0.00324118
BA674B	4	-0.0150361	0.0186392
BA674C	1	-0.0163668	-0.0163934
BA674C	2	-0.0824852	-0.031856
BA674C	3	0.0629756	-0.00164051
BA674C	4	0.0855169	0.0188537
BA675A	1	-0.0255566	-0.0165464
BA675A	2	0.143768	-0.0324028
BA675A	3	-0.197693	-0.00197839
BA675A	4	0.192476	0.0162997
BA675B	1	0.353898	-0.0164625
BA675B	2	0.337431	-0.0329254
BA675B	3	0.366763	-0.00358596
BA675B	4	0.386893	0.0165316
BA675C	1	-0.0183136	-0.0165942
BA675C	2	-0.0337133	-0.032972
BA675C	3	-0.00903029	-0.00283449
BA675C	4	0.0314387	0.0188434
BA676A	1	-0.175771	-0.0115937
BA676A	2	-0.143256	0.0122894
BA676A	3	0.124724	0.0202141
BA676A	4	-0.00753861	-0.00895227
BA676B	1	0.733986	-0.00978645
BA676B	2	0.740837	0.0110748
BA676B	3	0.79556	0.0289748
BA676B	4	-0.769145	-0.0142873
BA676C	1	-0.11499	-0.0106009
BA676C	2	0.331045	0.0114868
BA676C	3	0.664171	0.0240047
BA676C	4	0.430265	-0.0095649
BA677A	1	0.353862	-0.0165035
BA677A	2	-0.882241	-0.0303922
BA677A	3	0.366205	-0.00415274
BA677A	4	0.383857	0.0134648
BA677B	1	-0.393217	-0.0166126
BA677B	2	-0.858622	-0.0329248
BA677B	3	0.40053	-0.00357049
BA677B	4	0.882876	0.0167917
BA677C	1	0.270406	-0.0164353
BA677C	2	-0.277045	-0.0317922
BA677C	3	0.210552	-0.00330478
BA677C	4	0.490329	0.0138505
BA678A	1	0.0571124	-0.0167258
BA678A	2	-0.105463	-0.0322054
BA678A	3	0.0982748	-0.0061829
BA678A	4	0.288807	0.0157929
BA678B	1	-0.0252426	-0.016372
BA678B	2	-0.0784422	-0.0321031
BA678B	3	0.171241	-0.00243644
BA678B	4	0.296276	0.0145587
BA678C	1	-0.055099	-0.016676
BA678C	2	-0.191685	-0.0328121
BA678C	3	-0.0806663	-0.00377152
BA678C	4	-0.341211	0.0160999
BA679A	1	-0.837822	-0.0164214
BA679A	2	-0.463067	-0.032895
BA679A	3	0.216593	-0.00220351
BA679A	4	1.59203	0.0164111
BA679B	1	0.213928	-0.0164878
BA679B	2	-0.690655	-0.0327008
BA679B	3	0.977527	-0.0025111
BA679B	4	0.712199	0.0164667
BA679C	1	-0.0545189	-0.0164174
BA679C	2	-0.0648859	-0.0326184
