ID	freemix	status	freelk1	freelk0	chipmix
C578C	0.000119	PASS	-81114.7	-139857	NA
C579C	0.001013	PASS	-81468.4	-82637.5	NA
C580C	0.023122	FAIL	-84764.5	-89050.2	NA
C582C	0.000134	PASS	-71091.1	-136018	NA
C584C	0.000061	PASS	-82154.1	-166113	NA
C589C	0.000205	PASS	-72682.2	-122494	NA
C598C	0.000421	PASS	-84627	-87308.8	NA
C5C	0.000192	PASS	-77244	-120262	NA
C603C	0.000061	PASS	-68926.5	-131358	NA
C605C	0.000153	PASS	-70613.2	-143831	NA
C607C	0.000281	PASS	-75733.4	-77665.2	NA
C608C	0.000059	PASS	-73616.9	-149993	NA
C609C	0.000074	PASS	-73514.8	-164324	NA
C610C	0.000070	PASS	-73384.5	-120004	NA
C611C	0.000199	PASS	-67538.9	-123339	NA
C612C	0.000119	PASS	-71002.9	-113862	NA
C613C	0.000210	PASS	-76358.1	-91767.1	NA
C615C	0.000067	PASS	-89176.5	-157172	NA
C616C	0.000083	PASS	-93005.2	-124622	NA
C617C	0.000110	PASS	-87325.4	-94709.1	NA
C618C	0.000174	PASS	-90882.4	-141248	NA
C619C	0.000076	PASS	-90586.7	-169710	NA
C620C	0.000147	PASS	-93244	-150234	NA
C623C	0.000100	PASS	-91351.4	-121412	NA
C626C	0.000084	PASS	-86781.1	-94379.6	NA
C628C	0.000092	PASS	-91025.4	-192446	NA
C631C	0.000252	PASS	-88063.6	-89757.5	NA
C632C	0.000243	PASS	-85380.3	-95423.5	NA
C633C	0.000191	PASS	-89521.7	-117951	NA
C634C	0.000023	PASS	-88613.7	-145537	NA
C635C	0.000216	PASS	-82458.6	-84766.3	NA
C636C	0.000111	PASS	-81068.4	-133174	NA
C639C	0.000217	PASS	-95357.6	-123107	NA
C63C	0.001213	PASS	-83927.8	-86009.5	NA
C640C	0.000083	PASS	-97208.6	-163589	NA
C641C	0.000090	PASS	-92387	-153629	NA
C642C	0.000075	PASS	-98361.1	-189946	NA
C644C	0.000081	PASS	-95818.4	-155296	NA
C645C	0.000000	PASS	-89756.9	-181756	NA
C646C	0.000342	PASS	-78947.7	-84534.1	NA
C647C	0.000115	PASS	-78917	-136991	NA
C648C	0.000036	PASS	-77530.9	-122750	NA
C650C	0.000066	PASS	-81594.4	-162195	NA
C651C	0.000087	PASS	-80614.6	-163163	NA
C653C	0.000055	PASS	-81957.9	-137739	NA
C654C	0.000069	PASS	-78400.5	-84314.1	NA
C655C	0.000099	PASS	-79868.5	-169144	NA
C656C	0.000188	PASS	-78978.3	-160041	NA
C657C	0.000204	PASS	-77346.6	-78912.1	NA
C658C	0.001022	PASS	-83576.1	-84204.8	NA
C659C	0.001215	PASS	-86852.4	-87582.7	NA
C661C	0.001169	PASS	-90812.4	-91233.3	NA
C663C	0.001213	PASS	-88107.2	-88477.4	NA
C664C	0.001791	PASS	-98207.7	-98486.1	NA
C665C	0.001689	PASS	-92365	-93239.4	NA
C666C	0.001218	PASS	-75890	-77020	NA
C667C	0.072129	FAIL	-97157.8	-109814	NA
C668C	0.001230	PASS	-79138.5	-79543.9	NA
C669C	0.166354	FAIL	-129061	-153067	NA
C670C	0.001359	PASS	-90332.7	-91390.9	NA
C671C	0.001085	PASS	-88517.2	-88980.6	NA
C672C	0.001054	PASS	-91421.7	-91843.4	NA
C673C	0.001694	PASS	-94430.9	-94866.2	NA
C674C	0.001899	PASS	-82921.8	-83170.6	NA
C675C	0.002340	PASS	-89624.1	-90173.2	NA
C676C	0.005196	PASS	-90958.1	-91806	NA
C677C	0.001709	PASS	-67258.2	-67654.4	NA
C678C	0.158379	FAIL	-100263	-116714	NA
C680C	0.002871	PASS	-74337.3	-74731.1	NA
C681C	0.001904	PASS	-95334.3	-95689.8	NA
C682C	0.001838	PASS	-87405.9	-87777.6	NA
C683C	0.002077	PASS	-83805.6	-84414.7	NA
C684C	0.001012	PASS	-84645.8	-84983.9	NA
C685C	0.001602	PASS	-81279.4	-81610.8	NA
C687C	0.000906	PASS	-75351.5	-76533.2	NA
C688C	0.001929	PASS	-79887.4	-80306.9	NA
C689C	0.001473	PASS	-82865.7	-83997.2	NA
C68C	0.002036	PASS	-80680.4	-81677.2	NA
C690C	0.000521	PASS	-80241.3	-81327	NA
C691C	0.001008	PASS	-79422	-79873.2	NA
C692C	0.001676	PASS	-76752.7	-77532.8	NA
C694C	0.001264	PASS	-86056.8	-86352.8	NA
C696C	0.001178	PASS	-87500.3	-88010	NA
C697C	0.002534	PASS	-80203.3	-80875.4	NA
C698C	0.001688	PASS	-90135.9	-90428.7	NA
C699C	0.001746	PASS	-92061.6	-92436.2	NA
C69C	0.000337	PASS	-44784.1	-82791.1	NA
C6C	0.000904	PASS	-90058.5	-93130.1	NA
C702C	0.001071	PASS	-92553.1	-93103.1	NA
C704C	0.016906	PASS	-95618.7	-99748.5	NA
C705C	0.001817	PASS	-97637.6	-98130.1	NA
C706C	0.001149	PASS	-87608.6	-89671.7	NA
C708C	0.001447	PASS	-70627.3	-73660	NA
C710C	0.001942	PASS	-70369.3	-71076	NA
C712C	0.000857	PASS	-91432.7	-91785.4	NA
C713C	0.001380	PASS	-88528.3	-89206.2	NA
C714C	0.001073	PASS	-90950	-91216.8	NA
C715C	0.001126	PASS	-90094.9	-92486.1	NA
C716C	0.001474	PASS	-92183.3	-92514.1	NA
C717C	0.000858	PASS	-83749.7	-85494.2	NA
C718C	0.002181	PASS	-86506.9	-87052.6	NA
C719C	0.001367	PASS	-88939.1	-90665.7	NA
C720C	0.001810	PASS	-82220.1	-82609	NA
C721C	0.002198	PASS	-91346.2	-92022.9	NA
C722C	0.001895	PASS	-78188.7	-78503	NA
C723C	0.001825	PASS	-91204.7	-91702.1	NA
C724C	0.001497	PASS	-75347.3	-77056.3	NA
C725C	0.005784	PASS	-80000.2	-82043.9	NA
C726C	0.002685	PASS	-80809.6	-81254.9	NA
C727C	0.002778	PASS	-79619.9	-80121.1	NA
C728C	0.001909	PASS	-87900.8	-88318.3	NA
C729C	0.003810	PASS	-85731.9	-86374.1	NA
C72C	0.000114	PASS	-78050.9	-116863	NA
C730C	0.003515	PASS	-99701.7	-100383	NA
C731C	0.002222	PASS	-82032.3	-82476.7	NA
C732C	0.302548	FAIL	-127387	-149424	NA
C733C	0.003112	PASS	-83002.8	-83521	NA
C734C	0.002432	PASS	-85506.9	-86237.2	NA
C735C	0.002832	PASS	-79416.4	-79830.5	NA
C736C	0.002774	PASS	-80935.3	-81565.8	NA
C737C	0.002723	PASS	-92254.8	-92777.3	NA
C738C	0.006868	PASS	-74864.1	-76052.5	NA
C739C	0.004643	PASS	-80324.8	-81061.3	NA
C73C	0.000132	PASS	-77566.3	-135856	NA
C740C	0.006843	PASS	-74441.1	-75545.5	NA
C741C	0.000135	PASS	-66649.7	-104653	NA
C742C	0.006595	PASS	-70732.7	-71733.6	NA
C743C	0.005829	PASS	-73169.2	-73982.6	NA
C745C	0.005647	PASS	-74077.6	-74950.3	NA
C746C	0.004887	PASS	-83522.6	-84277.7	NA
C748C	0.000049	PASS	-64919.3	-161044	NA
C749C	0.001598	PASS	-80385	-80563.5	NA
C74C	0.000174	PASS	-76142.4	-115071	NA
C750C	0.001272	PASS	-68958.2	-69594.3	NA
C751C	0.001347	PASS	-84257.8	-84772.7	NA
C752C	0.001599	PASS	-89499.2	-89882.1	NA
C753C	0.000839	PASS	-84678.8	-85025.5	NA
C754C	0.000950	PASS	-86108.4	-86767.4	NA
C755C	0.001480	PASS	-83522.7	-83717.8	NA
C756C	0.001408	PASS	-79165.2	-79316.3	NA
C757C	0.001058	PASS	-77655.3	-78198	NA
C758C	0.002805	PASS	-91338.3	-92000.4	NA
C759C	0.001471	PASS	-80294.6	-80650	NA
C760C	0.001487	PASS	-69609.2	-70171.6	NA
C761C	0.001559	PASS	-70170	-70595	NA
C764C	0.002303	PASS	-78276	-78623.8	NA
C765C	0.001355	PASS	-89855.3	-90194.9	NA
C766C	0.001629	PASS	-82753.6	-83103.6	NA
C768C	0.001447	PASS	-86426.7	-87231.1	NA
C769C	0.002191	PASS	-79852.7	-80858.5	NA
C76C	0.000776	PASS	-65965.7	-67117.7	NA
C770C	0.002533	PASS	-77940.6	-78412.3	NA
C771C	0.002444	PASS	-82261.4	-82998.7	NA
C772C	0.003605	PASS	-90443.4	-91251	NA
C773C	0.002490	PASS	-78210.6	-78530.6	NA
C776C	0.001564	PASS	-74306.8	-74679.5	NA
C777C	0.003285	PASS	-75270.1	-75853.2	NA
C779C	0.003076	PASS	-79356.5	-79770.5	NA
C780C	0.002247	PASS	-80619.2	-81356.1	NA
C781C	0.001523	PASS	-77420.2	-78685.3	NA
C782C	0.003087	PASS	-78009.6	-78505.8	NA
C783C	0.003620	PASS	-78393.5	-78982.2	NA
C784C	0.004629	PASS	-77320.1	-78037.3	NA
C786C	0.010755	PASS	-78730.8	-79984.8	NA
C787C	0.004420	PASS	-99007.1	-100017	NA
C788C	0.004561	PASS	-86789.3	-87595.1	NA
C789C	0.002698	PASS	-80408.2	-80857.3	NA
C790C	0.002882	PASS	-76866	-77319	NA
C791C	0.003597	PASS	-82903.3	-83492.1	NA
C792C	0.000325	PASS	-85521.4	-88357.1	NA
C793C	0.000111	PASS	-87755.4	-176695	NA
C794C	0.000079	PASS	-84672.4	-191914	NA
C795C	0.000106	PASS	-89447.2	-117990	NA
C796C	0.000979	PASS	-82653.4	-82841.1	NA
C82C	0.001516	PASS	-78451.4	-79741	NA
C85C	0.000219	PASS	-77631	-105123	NA
C8C	0.000367	PASS	-86466.1	-88133.6	NA
caikaiqifu	0.000174	PASS	-91093	-125366	NA
caikaiqimu	0.000050	PASS	-88331.7	-156291	NA
caikaiqi	0.000050	PASS	-90269.9	-143914	NA
caitaiyufu	0.000340	PASS	-91492.8	-94147	NA
caitaiyumu	0.000400	PASS	-84617.6	-86886	NA
caitaiyu	0.000869	PASS	-87879.7	-89013.6	NA
caomainafu	0.000893	PASS	-82555.2	-83273	NA
caowenxinmu	0.000083	PASS	-89990.7	-111038	NA
CC11A	0.000829	PASS	-76989.2	-78900.1	NA
CC11B	0.000859	PASS	-80582.5	-82197.1	NA
CC11C	0.000208	PASS	-81176.9	-142442	NA
CC12A	0.000686	PASS	-85433	-90053.3	NA
CC12B	0.000480	PASS	-84859.2	-93605.2	NA
CC12C	0.000425	PASS	-85204.1	-88755.1	NA
CC153A	0.001357	PASS	-113638	-114229	NA
CC153B	0.001662	PASS	-124953	-125273	NA
CC153C	0.002096	PASS	-112516	-112900	NA
CC176A	0.000209	PASS	-160603	-164906	NA
CC176B	0.001852	PASS	-133768	-134117	NA
CC176C	0.002318	PASS	-128637	-129208	NA
CC224A	0.002038	PASS	-120588	-120899	NA
CC224B	0.002216	PASS	-93342.2	-93704.7	NA
CC224C	0.001441	PASS	-144573	-144867	NA
CC267A	0.002598	PASS	-113315	-113707	NA
CC267B	0.001981	PASS	-112449	-112719	NA
CC267C	0.007490	PASS	-131646	-133447	NA
CC279A	0.002016	PASS	-110508	-110996	NA
CC279B	0.001882	PASS	-126884	-127167	NA
CC279C	0.000042	PASS	-151089	-177420	NA
CC280A	0.002353	PASS	-113102	-113590	NA
CC280B	0.001518	PASS	-129078	-129440	NA
CC280C	0.001781	PASS	-111270	-111705	NA
CC283A	0.002158	PASS	-136524	-136971	NA
CC283B	0.000135	PASS	-80871.5	-122757	NA
CC283C	0.001895	PASS	-111473	-111921	NA
CC285A	0.002108	PASS	-122292	-122972	NA
CC285B	0.000304	PASS	-89518.5	-105025	NA
CC285C	0.002836	PASS	-83922.3	-84511.5	NA
CC288A	0.001096	PASS	-106828	-110284	NA
CC288B	0.000508	PASS	-82662.4	-85418.8	NA
CC288C	0.000233	PASS	-92728.8	-106650	NA
CC289A	0.000516	PASS	-78910.5	-79546.6	NA
CC289B	0.000502	PASS	-105976	-106596	NA
CC289C	0.000506	PASS	-105490	-105638	NA
CC42A	0.001137	PASS	-135968	-136378	NA
CC42B	0.002147	PASS	-114176	-114439	NA
CC42C	0.000833	PASS	-74621	-76030.4	NA
CCAM37A	0.000267	PASS	-100434	-102958	NA
CCAM37C	0.000447	PASS	-111098	-112797	NA
CCAM49A	0.002011	PASS	-122676	-123466	NA
CCAM49B	0.001908	PASS	-100581	-100928	NA
CCAM49C	0.001544	PASS	-99329.6	-99834.1	NA
CCAM51A	0.001481	PASS	-110872	-111320	NA
CCAM51B	0.001458	PASS	-130535	-131596	NA
CCAM51C	0.001723	PASS	-123988	-124357	NA
CCAM52A	0.002011	PASS	-122773	-123801	NA
CCAM52B	0.001390	PASS	-102685	-103061	NA
CCAM52C	0.001788	PASS	-123486	-124045	NA
CCAM53A	0.001336	PASS	-136751	-137209	NA
CCAM53B	0.001389	PASS	-94023.4	-94404.2	NA
CCAM53C	0.001512	PASS	-114681	-115733	NA
CCAM55A	0.001714	PASS	-112596	-112904	NA
CCAM55B	0.001636	PASS	-113850	-114378	NA
CCAM55C	0.001696	PASS	-111740	-112147	NA
CCMA37B	0.001676	PASS	-118346	-118764	NA
CD_BA10A	0.000885	PASS	-87680.3	-89084.6	NA
CD_BA10B	0.001060	PASS	-88565.2	-90101.2	NA
CD_BA10C	0.001653	PASS	-86099.3	-87155.1	NA
CD_BA11A	0.000048	PASS	-89600.1	-101888	NA
CD_BA11B	0.000394	PASS	-89559.9	-183672	NA
CD_BA11C	0.001216	PASS	-87653.5	-88534.9	NA
CD_BA12A	0.000143	PASS	-88475.2	-93264.7	NA
CD_BA12B	0.000297	PASS	-90802.6	-95473.5	NA
CD_BA12C	0.000145	PASS	-88109	-98333.7	NA
CD_BA13A	0.000180	PASS	-88808.8	-91826.8	NA
CD_BA13B	0.000983	PASS	-86878.3	-88059.1	NA
CD_BA13C	0.000269	PASS	-86757.2	-94376.9	NA
CD_BA14A	0.000027	PASS	-88584.8	-164390	NA
CD_BA14B	0.000044	PASS	-91920.7	-170518	NA
CD_BA14C	0.000536	PASS	-86768.5	-87592.5	NA
CD_BA15A	0.000304	PASS	-91984.8	-115280	NA
CD_BA15B	0.000777	PASS	-90300.6	-90873.9	NA
CD_BA15C	0.000067	PASS	-88021.7	-153275	NA
CD_BA16A	0.000297	PASS	-91533.8	-101022	NA
CD_BA16B	0.000307	PASS	-87089.3	-96319.7	NA
CD_BA16C	0.000270	PASS	-92507.3	-108196	NA
CD_BA17A	0.000101	PASS	-82169.7	-84662.5	NA
CD_BA17B	0.000000	PASS	-85366.5	-107140	NA
CD_BA17C	0.000264	PASS	-89707.4	-110689	NA
CD_BA1A	0.000356	PASS	-93064.2	-97197.2	NA
CD_BA1B	0.000057	PASS	-85110.3	-180453	NA
CD_BA1C	0.000490	PASS	-86653.5	-87192.9	NA
CD_BA2A	0.000200	PASS	-91687	-135701	NA
CD_BA2B	0.000742	PASS	-89149.8	-90918	NA
CD_BA2C	0.000118	PASS	-88126.2	-110276	NA
CD_BA3A	0.000506	PASS	-87995.9	-89382.1	NA
CD_BA3B	0.000173	PASS	-90373.1	-155536	NA
CD_BA3C	0.000158	PASS	-87654.5	-102800	NA
CD_BA4A	0.000382	PASS	-89268.4	-99183.9	NA
CD_BA4B	0.000254	PASS	-88329.6	-144061	NA
CD_BA4C	0.000333	PASS	-87860.4	-96791.8	NA
CD_BA5A	0.000484	PASS	-95786.1	-96631.7	NA
CD_BA5B	0.000299	PASS	-91682.1	-99948.5	NA
CD_BA5C	0.000322	PASS	-89175.4	-91255.2	NA
CD_BA6A	0.000289	PASS	-91388.9	-96819.9	NA
CD_BA6B	0.000441	PASS	-88447.7	-90711.9	NA
CD_BA6C	0.001137	PASS	-90361.8	-94726.4	NA
CD_BA7A	0.000129	PASS	-91251.4	-100985	NA
CD_BA7B	0.000435	PASS	-90433.3	-93256.9	NA
CD_BA7C	0.000180	PASS	-87135.4	-95690.2	NA
CD_BA8A	0.000707	PASS	-88408.9	-89681.8	NA
CD_BA8B	0.001206	PASS	-84196.6	-85243.8	NA
CD_BA8C	0.000387	PASS	-91906.7	-103012	NA
CD_BA9A	0.001316	PASS	-88796.2	-89666.4	NA
CD_BA9B	0.004892	PASS	-87419.6	-88207.8	NA
CD_BA9C	0.001523	PASS	-89535.2	-91950.6	NA
chenboanfu	0.002497	PASS	-65447.4	-65833	NA
chenboan	0.005215	PASS	-78878.2	-79787.1	NA
chenhaoranmu	0.003176	PASS	-64397.6	-64775	NA
chenjingjingzhizimu	0.000114	PASS	-87597.5	-139807	NA
chenshiji	0.000149	PASS	-90146.7	-161952	NA
chenwenhanfu	0.002075	PASS	-91644.5	-92640	NA
chenwenhan	0.002463	PASS	-96810.6	-97381.8	NA
chenyaqifu	0.002896	PASS	-72828.8	-73286.8	NA
chenyaqi	0.002478	PASS	-78704.7	-79244.9	NA
chenyichengfu	0.001087	PASS	-94347.4	-95088	NA
chenyichengmu	0.000505	PASS	-88698.7	-89692.8	NA
chenyicheng	0.000515	PASS	-89608.2	-89836.3	NA
chenyixuanmu	0.003470	PASS	-97872.2	-98947.7	NA
chenyixuan	0.000093	PASS	-90606.3	-184468	NA
chenzhaoyangmu	0.000079	PASS	-89116.9	-179387	NA
chenzimofu	0.004695	PASS	-70165.9	-70871.6	NA
chenzimomu	0.004235	PASS	-75025.1	-75716.7	NA
CKN-F	0.000149	PASS	-90854.9	-98333.9	NA
CKN	0.000400	PASS	-96759.7	-98107.6	NA
cuigutongfu	0.002964	PASS	-71612.7	-72136	NA
cuiyaxuan	0.003773	PASS	-55601.4	-56100	NA
CZSA	0.000273	PASS	-76543.5	-87781.4	NA
douxuanyifu	0.003135	PASS	-90612.7	-91197.4	NA
douxuanyimu	0.000086	PASS	-87623.7	-109584	NA
DT2302328760_1	0.001692	PASS	-133515	-133883	NA
DT2302328760-1	0.001936	PASS	-134771	-135257	NA
DT2302328761_1	0.001681	PASS	-109065	-109807	NA
DT2302328761-1	0.001990	PASS	-111351	-111973	NA
DT2302328762_1	0.001553	PASS	-113236	-113549	NA
DT2302328762-1	0.001710	PASS	-114145	-114529	NA
DT2302328763_1	0.002218	PASS	-117400	-117753	NA
DT2302328763-1	0.002955	PASS	-119337	-119997	NA
DT2302328764_1	0.001563	PASS	-137443	-138307	NA
DT2302328764-1	0.001992	PASS	-139715	-140832	NA
DT2302328765_1	0.001717	PASS	-123841	-124103	NA
DT2302328765-1	0.002146	PASS	-125444	-125888	NA
DT2302328770_1	0.001511	PASS	-138001	-138521	NA
DT2302328770-1	0.001729	PASS	-139256	-139850	NA
DT2302328771_1	0.002158	PASS	-82536.1	-83782.6	NA
DT2302328771-1	0.002666	PASS	-83783.3	-84892.2	NA
DT2302328772_1	0.003699	PASS	-110326	-110881	NA
DT2302328772-1	0.004266	PASS	-111565	-112394	NA
DT2302328773_1	0.001580	PASS	-125104	-125318	NA
DT2302328773-1	0.001872	PASS	-126866	-127239	NA
DT2302328774_1	0.001656	PASS	-112251	-112580	NA
DT2302328774-1	0.001888	PASS	-113240	-113722	NA
DT2302328775_1	0.000284	PASS	-143549	-153789	NA
DT2302328775-1	0.000371	PASS	-144855	-148629	NA
DT2302328776-1	0.001361	PASS	-131960	-132308	NA
DT2302328777_1	0.002653	PASS	-139577	-140212	NA
DT2302328777-1	0.002921	PASS	-140899	-141750	NA
DT2302328778_1	0.002024	PASS	-132092	-132409	NA
DT2302328778-1	0.002539	PASS	-133868	-134439	NA
DT2302328779_1	0.001042	PASS	-134903	-135418	NA
DT2302328779-1	0.001589	PASS	-136930	-137610	NA
dujunxiaofu	0.000160	PASS	-86492.3	-119015	NA
dujunxiaomu	0.000129	PASS	-88360	-160632	NA
dujunxiao	0.004644	PASS	-68177.9	-68887.3	NA
dupengfeifu	0.000072	PASS	-94375.8	-185252	NA
dupengfei	0.005244	PASS	-92083.3	-93238.1	NA
E-10	0.000409	PASS	-108531	-117247	NA
E-11	0.000588	PASS	-106723	-109734	NA
E-12	0.000256	PASS	-115484	-134875	NA
E-13	0.000608	PASS	-103035	-103417	NA
E-14	0.000309	PASS	-103280	-105421	NA
E-15	0.000357	PASS	-102580	-104942	NA
E-16	0.000407	PASS	-113759	-119231	NA
E-17	0.000299	PASS	-121233	-124141	NA
E-18	0.000174	PASS	-101813	-141499	NA
E-19	0.000252	PASS	-97832.7	-102270	NA
E-1	0.000405	PASS	-108308	-111816	NA
E-20	0.000119	PASS	-106863	-180563	NA
E-21	0.000433	PASS	-101222	-102697	NA
E-22	0.000249	PASS	-111481	-114073	NA
E-23	0.000387	PASS	-112110	-116095	NA
E-24	0.000194	PASS	-119736	-126812	NA
E-25	0.000298	PASS	-107215	-119164	NA
E-26	0.000659	PASS	-82602	-82871.9	NA
E-27	0.000300	PASS	-113479	-113784	NA
E-28	0.000256	PASS	-113804	-115276	NA
E-29	0.000360	PASS	-96563.1	-97458	NA
E-2	0.000083	PASS	-115212	-194296	NA
E-30	0.000479	PASS	-106286	-137762	NA
E-31	0.001501	PASS	-111616	-112446	NA
E-32	0.000415	PASS	-102712	-104796	NA
E-33	0.001031	PASS	-115802	-116696	NA
E-34	0.000474	PASS	-103299	-106669	NA
E-35	0.000169	PASS	-109731	-127782	NA
E-36	0.000248	PASS	-94189.2	-117973	NA
E-37	0.000311	PASS	-113433	-120486	NA
E-38	0.000514	PASS	-100681	-102285	NA
E-39	0.000103	PASS	-111082	-121120	NA
E-3	0.000371	PASS	-107198	-109827	NA
E-40	0.000279	PASS	-109729	-110794	NA
E-41	0.000495	PASS	-107115	-107378	NA
E-42	0.000403	PASS	-116906	-120971	NA
E-43	0.000360	PASS	-120152	-124731	NA
E-44	0.000204	PASS	-91373.9	-94669.2	NA
E-45	0.000225	PASS	-114813	-118284	NA
E-4	0.000224	PASS	-105609	-110946	NA
E-5	0.000193	PASS	-81338.4	-94647.2	NA
E-6	0.000674	PASS	-120663	-122633	NA
E-7	0.000754	PASS	-143144	-144760	NA
E-8	0.000603	PASS	-117853	-118982	NA
E-9	0.000350	PASS	-101488	-108827	NA
E-S24597809551A	0.000065	PASS	-50573.8	-133713	NA
E-S24807224985A	0.000479	PASS	-51714.1	-61648.2	NA
fangyufu	0.000148	PASS	-93460.5	-100009	NA
FBJA	0.000574	PASS	-76587.9	-77664.4	NA
G1344	0.300097	FAIL	-28956.6	-31086.9	NA
G1349	0.000297	PASS	-24339.2	-103787	NA
G1351	0.000000	PASS	-23396.6	-100200	NA
G1354	0.000298	PASS	-73087.3	-78919.5	NA
G1358	0.000584	PASS	-22725.7	-69045.4	NA
G1359	0.000821	PASS	-24557.1	-75186.1	NA
G1366	0.000173	PASS	-75021	-97696.5	NA
G1367	0.000239	PASS	-71736.1	-104756	NA
G1368	0.000207	PASS	-72866.8	-114525	NA
G1369	0.000000	PASS	-24818.4	-66779	NA
G1371	0.000314	PASS	-71805.7	-89104.7	NA
G1374	0.000592	PASS	-23333.9	-39206.4	NA
G1378	0.001026	PASS	-21389.9	-55227.2	NA
G1379	0.001020	PASS	-24084.5	-39199.2	NA
G1380	0.000476	PASS	-24552.1	-45764.1	NA
G1386	0.000000	PASS	-22665.3	-46634.7	NA
G1390	0.239181	FAIL	-27149.2	-28949.1	NA
G1396	0.002629	PASS	-22503	-23669	NA
G1397	0.000741	PASS	-25615.6	-33013.1	NA
G1402	0.001611	PASS	-22680.3	-52562.7	NA
G1403	0.000247	PASS	-24196.7	-57707	NA
G1405	0.000211	PASS	-23798.8	-98983.7	NA
G1406	0.000477	PASS	-76330.1	-79553.9	NA
G1410	0.000771	PASS	-22582.5	-64500.8	NA
G1412	0.001038	PASS	-73650.5	-73874	NA
G1413	0.000701	PASS	-22659.8	-52918.1	NA
G1418	0.001715	PASS	-23292.6	-26199.1	NA
G1419	0.247088	FAIL	-29342.1	-31489.7	NA
G1421	0.000344	PASS	-73433.6	-77314.9	NA
G1426	0.000270	PASS	-75076.9	-85638.2	NA
G1427	0.001190	PASS	-23599.1	-23647.9	NA
G1428	0.000376	PASS	-23401.2	-56817.9	NA
G1434	0.000316	PASS	-73120.6	-73855.9	NA
G1439	0.000242	PASS	-71106.6	-80658.8	NA
G1442	0.000183	PASS	-72053.3	-143213	NA
G1444	0.000488	PASS	-19939.1	-76165.4	NA
G1447	0.000370	PASS	-23347.4	-32302.9	NA
G1450	0.000204	PASS	-22373.2	-89105.4	NA
G1451	0.000427	PASS	-71933.2	-75140.7	NA
G1453	0.000000	PASS	-20978.2	-32042.5	NA
G1456	0.002294	PASS	-22419.4	-25694.2	NA
G1457	0.000000	PASS	-23106.2	-43369.7	NA
G1459	0.000199	PASS	-74302.6	-85451.9	NA
G1462	0.000244	PASS	-22611.9	-88607.4	NA
G1463	0.000299	PASS	-78016.2	-83409.6	NA
G1464	0.000178	PASS	-23144.4	-86578.6	NA
G1469	0.001809	PASS	-22727.2	-23342.6	NA
G1473	0.000395	PASS	-20363	-68181.5	NA
G1478	0.000434	PASS	-75300.2	-78499.5	NA
G1484	0.000467	PASS	-73963.3	-83030	NA
G1485	0.000148	PASS	-23519.8	-68174.5	NA
G1487	0.000431	PASS	-68425	-82854.5	NA
G1491	0.000188	PASS	-23376.4	-76229.9	NA
G1492	0.000000	PASS	-22113	-74468.4	NA
G1494	0.000265	PASS	-72333.7	-73363.7	NA
G1495	0.000797	PASS	-74243.5	-74692.1	NA
G1496	0.000490	PASS	-73818.5	-74982.9	NA
G1497	0.000000	PASS	-23062.9	-67659.9	NA
G1501	0.000377	PASS	-24169.4	-47711.7	NA
G1502	0.028875	FAIL	-24080.9	-24377.6	NA
G1505	0.000000	PASS	-22382.4	-79137.5	NA
G1507	0.000000	PASS	-21562	-90038.6	NA
G1508	0.000000	PASS	-22234.1	-40284.8	NA
G1512	0.001697	PASS	-22405.7	-41586.9	NA
G1517	0.000325	PASS	-22824.9	-72577.7	NA
G1523	0.000000	PASS	-18061.2	-60494	NA
G1525	0.000169	PASS	-28541.1	-103048	NA
G1527	0.000379	PASS	-75903.7	-83105.6	NA
G1528	0.000177	PASS	-21900.6	-80700.6	NA
G1530	0.000496	PASS	-23627.8	-68327.4	NA
G1533	0.000085	PASS	-27365.9	-76010.7	NA
G1536	0.000456	PASS	-22415.4	-33235.3	NA
G1538	0.000184	PASS	-23062	-81304.5	NA
G1542	0.000518	PASS	-20287	-70310.2	NA
G1543	0.000819	PASS	-23368.9	-68893.7	NA
G1545	0.000701	PASS	-23058.2	-44886.8	NA
G1546	0.000345	PASS	-24292.3	-70672.5	NA
G1547	0.000099	PASS	-25629.5	-91310.9	NA
G1550	0.000604	PASS	-73815.6	-74846.5	NA
G1552	0.000739	PASS	-75273.9	-75823.8	NA
G1557	0.000736	PASS	-22903.8	-40961.6	NA
G1558	0.000578	PASS	-21923.8	-40721.9	NA
G1559	0.000654	PASS	-20961.3	-70677.5	NA
G1560	0.000341	PASS	-24641.8	-47604.3	NA
G1561	0.000792	PASS	-21253.5	-35539.1	NA
G1569	0.320693	FAIL	-31078.5	-33583.2	NA
G1570	0.001366	PASS	-24119.5	-31417	NA
G1575	0.001269	PASS	-22142.3	-40287.7	NA
G1583	0.000174	PASS	-74609.2	-92424.1	NA
G1584	0.000242	PASS	-21928.7	-77276	NA
G1585	0.000224	PASS	-71860.1	-75113.1	NA
G1586	0.000200	PASS	-22067	-78649.1	NA
G1590	0.000674	PASS	-23264.3	-54198.8	NA
G1591	0.000201	PASS	-23675.5	-91032.8	NA
G1593	0.000709	PASS	-22696.2	-76198.5	NA
G1594	0.000817	PASS	-70969.2	-72069.7	NA
G1598	0.000307	PASS	-73133.8	-145488	NA
G1599	0.000351	PASS	-75727.1	-89708.8	NA
G1603	0.000115	PASS	-70300	-97783.4	NA
G1604	0.000000	PASS	-23745.1	-48101.2	NA
G1606	0.000663	PASS	-22459.4	-63785.8	NA
G1608	0.002091	PASS	-21319.3	-26452.8	NA
