ID,优先纳入,PC,ContaminatingSample,IntendedSample
3hFib,FIRST,4,-0.0662671,0.0166417
3LJW,FIRST,1,-0.00492186,-0.0165466
3LJW,FIRST,2,0.000171873,-0.0322473
3LJW,FIRST,3,0.0038814,-0.00307586
3LJW,FIRST,4,0.0138875,0.0156084
42LDH,FIRST,1,0.630239,-0.0165109
42LDH,FIRST,2,0.25323,-0.0325337
42LDH,FIRST,3,1.27133,-0.00170621
42LDH,FIRST,4,2.38403,0.0187162
43CJQ,FIRST,1,-0.0193008,-0.0166742
43CJQ,FIRST,2,0.0166897,-0.0324947
43CJQ,FIRST,3,-0.0213026,-0.00534534
43CJQ,FIRST,4,0.0180022,0.0164363
45LRH,FIRST,1,-0.00813092,-0.0163934
45LRH,FIRST,2,0.0310701,-0.0315362
45LRH,FIRST,3,0.0329559,-0.00247648
45LRH,FIRST,4,-0.00791676,0.014369
4WQ,FIRST,1,0.978129,-0.0166589
4WQ,FIRST,2,0.0676233,-0.0320165
4WQ,FIRST,3,-0.528594,-0.00430194
4WQ,FIRST,4,0.970838,0.0147467
56PSL,FIRST,1,-0.00658803,-0.0166358
56PSL,FIRST,2,-0.0284895,-0.0318829
56PSL,FIRST,3,-0.0410595,-0.00351041
56PSL,FIRST,4,0.0130182,0.0163892
5C3,FIRST,1,-0.011771,-0.0164182
5C3,FIRST,2,-0.010636,-0.0328874
5C3,FIRST,3,-0.0122399,-0.00242429
5C3,FIRST,4,0.0189514,0.0184062
5CJ,FIRST,1,0.0098633,-0.016684
5CJ,FIRST,2,-0.0195859,-0.0328813
5CJ,FIRST,3,0.0028294,-0.00520477
5CJ,FIRST,4,-0.0817784,0.015405
6ZLF,FIRST,1,0.00180435,-0.0161987
6ZLF,FIRST,2,-0.00463825,-0.0326179
6ZLF,FIRST,3,-0.0161367,-0.00187673
6ZLF,FIRST,4,-0.015632,0.0162066
76YXN,FIRST,1,0.0908023,-0.016669
76YXN,FIRST,2,-0.0621657,-0.0325968
76YXN,FIRST,3,0.207222,-0.00405194
76YXN,FIRST,4,0.364409,0.0177208
77HZH,FIRST,1,0.0134337,-0.0166364
77HZH,FIRST,2,0.03509,-0.0324003
77HZH,FIRST,3,-0.0244074,-0.00402464
77HZH,FIRST,4,-0.073494,0.0173338
7JZW,FIRST,1,-0.00800775,-0.0160912
7JZW,FIRST,2,-0.0229259,-0.0324641
7JZW,FIRST,3,-0.0990079,-0.00380967
7JZW,FIRST,4,0.740299,0.0150913
82WXQ,FIRST,1,0.00360906,-0.0164142
82WXQ,FIRST,2,-0.026142,-0.031321
82WXQ,FIRST,3,0.0189921,-0.00169928
82WXQ,FIRST,4,0.0301201,0.0150467
96WYQ,FIRST,1,-0.000125643,-0.0163631
96WYQ,FIRST,2,-0.00875464,-0.0322095
96WYQ,FIRST,3,-0.00658317,-0.00349945
96WYQ,FIRST,4,-0.0161958,0.012736
97LYX,FIRST,1,-0.000178818,-0.0164725
97LYX,FIRST,2,-0.00490667,-0.0319984
97LYX,FIRST,3,0.000603042,-0.00227429
97LYX,FIRST,4,-0.00299568,0.0158338
99LJF,FIRST,1,-0.000249142,-0.0162973
99LJF,FIRST,2,-0.0111105,-0.0322561
99LJF,FIRST,3,-0.0258874,0.00101457
99LJF,FIRST,4,0.0215912,0.0173765
A140019A,FIRST,1,0.148784,-0.0164375
A140019A,FIRST,2,0.171783,-0.0314387
A140019A,FIRST,3,-1.08164,-0.00347124
A140019A,FIRST,4,-1.18362,0.01441
A140135,FIRST,1,0.548466,-0.0162676
A140135,FIRST,2,0.0385673,-0.0323377
A140135,FIRST,3,0.563112,-0.00161008
A140135,FIRST,4,0.581056,0.016341
A140136,FIRST,1,-3.62805,-0.0160745
A140136,FIRST,2,-4.52094,-0.0317295
A140136,FIRST,3,5.33278,-0.00159506
A140136,FIRST,4,5.77904,0.0118861
A140227A,FIRST,1,-0.0312552,-0.0160084
A140227A,FIRST,2,-7.71e-05,-0.0307747
A140227A,FIRST,3,-0.0758525,-0.00217621
A140227A,FIRST,4,0.0747827,0.0115484
A140228A,FIRST,1,-0.0288973,-0.0167307
A140228A,FIRST,2,-0.198322,-0.0321885
A140228A,FIRST,3,0.0207768,-0.00479604
A140228A,FIRST,4,0.210573,0.0161489
A140417,FIRST,1,0.282905,-0.0165367
A140417,FIRST,2,0.36918,-0.0318335
A140417,FIRST,3,0.00693227,-0.0042708
A140417,FIRST,4,0.585699,0.0158511
A140418,FIRST,1,-0.00424322,-0.0165675
A140418,FIRST,2,-0.0143063,-0.0322138
A140418,FIRST,3,-0.0144531,-0.00237653
A140418,FIRST,4,0.0837895,0.0162322
A150001A,FIRST,1,-0.0188506,-0.0162268
A150001A,FIRST,2,-0.0214183,-0.0320076
A150001A,FIRST,3,0.0159453,-0.00232312
A150001A,FIRST,4,0.0426731,0.0147382
A160212,FIRST,1,-0.0116293,-0.0102885
A160212,FIRST,2,-0.00332954,0.0271107
A160212,FIRST,3,-0.0923087,-0.0138236
A160212,FIRST,4,-0.00418578,0.0167956
A160221,FIRST,1,-0.0355292,-0.0164603
A160221,FIRST,2,-0.0131204,-0.0325195
A160221,FIRST,3,-0.00366723,-0.00308478
A160221,FIRST,4,0.0535406,0.017299
A160251,FIRST,1,0.00608185,-0.0161068
A160251,FIRST,2,-0.0198576,-0.031934
A160251,FIRST,3,0.0724529,-0.00124385
A160251,FIRST,4,0.0400934,0.0152794
A160252,FIRST,1,0.0636866,-0.0158601
A160252,FIRST,2,0.0124371,-0.0320515
A160252,FIRST,3,0.165559,0.000197441
A160252,FIRST,4,0.29555,0.0158725
A160442A,FIRST,1,0.0223796,-0.0166429
A160442A,FIRST,2,-0.0145675,-0.0327552
A160442A,FIRST,3,-0.096605,-0.0030891
A160442A,FIRST,4,0.0243155,0.0159434
A160485,FIRST,1,-0.0433285,-0.0166402
A160485,FIRST,2,-0.118148,-0.0326822
A160485,FIRST,3,0.0491878,-0.00374771
A160485,FIRST,4,0.0464119,0.01599
A160647B,FIRST,1,0.00507842,-0.0166008
A160647B,FIRST,2,-0.0251347,-0.0326042
A160647B,FIRST,3,-0.02226,-0.00431016
A160647B,FIRST,4,-0.0394704,0.0168738
A160681A,FIRST,1,-0.00660469,-0.0166835
A160681A,FIRST,2,0.0274668,-0.0326001
A160681A,FIRST,3,-0.00880773,-0.0050375
A160681A,FIRST,4,0.0377302,0.015333
A160688B,FIRST,1,-0.0177689,-0.0161795
A160688B,FIRST,2,-0.0340083,-0.0327705
A160688B,FIRST,3,-0.00251145,-0.00114804
A160688B,FIRST,4,0.0147061,0.0168614
A160781,FIRST,1,-0.0142567,-0.0164961
A160781,FIRST,2,0.027448,-0.0318716
A160781,FIRST,3,0.0191934,-0.00390738
A160781,FIRST,4,0.0159774,0.0142225
A180282,FIRST,1,-0.0182221,-0.015497
A180282,FIRST,2,-0.123908,-0.029628
A180282,FIRST,3,0.121363,-0.00104557
A180282,FIRST,4,0.0601473,0.0139099
A180285,FIRST,1,-0.0768824,-0.0152554
A180285,FIRST,2,0.00662814,-0.0289242
A180285,FIRST,3,-0.14833,-0.00132873
A180285,FIRST,4,-0.102592,0.015279
A180287,FIRST,1,-0.13925,-0.0155843
A180287,FIRST,2,-0.324094,-0.0304791
A180287,FIRST,3,-0.0402313,-0.00028997
A180287,FIRST,4,0.841329,0.0140592
A190117A,FIRST,1,-0.0127916,-0.0157172
A190117A,FIRST,2,-0.0286314,-0.0278405
A190117A,FIRST,3,-0.00635528,-0.00245821
A190117A,FIRST,4,0.00935597,0.0177935
A190118A,FIRST,1,0.0187412,-0.0152067
A190118A,FIRST,2,-0.0709219,-0.0234761
A190118A,FIRST,3,0.0552784,-0.00386278
A190118A,FIRST,4,-0.0150136,0.013102
A190119A,FIRST,1,-0.0133047,-0.0166344
A190119A,FIRST,2,-0.0456749,-0.0326983
A190119A,FIRST,3,-0.0257175,-0.00409606
A190119A,FIRST,4,0.0206504,0.0162371
A200126,FIRST,1,-0.0128155,-0.016364
A200126,FIRST,2,-0.0442745,-0.0330096
A200126,FIRST,3,-0.0178475,-0.00193723
A200126,FIRST,4,0.00389519,0.018515
A200137,FIRST,1,0.651432,-0.0166854
A200137,FIRST,2,-1.22319,-0.0330293
A200137,FIRST,3,0.0351967,-0.00456725
A200137,FIRST,4,0.771589,0.0163246
A200256,FIRST,1,0.0161766,-0.0165433
A200256,FIRST,2,-0.0531994,-0.0321731
A200256,FIRST,3,0.15924,-0.00207139
A200256,FIRST,4,0.0539987,0.0156322
A200301,FIRST,1,0.136298,-0.0163029
A200301,FIRST,2,-0.783117,-0.0348358
A200301,FIRST,3,0.137872,-0.00385009
A200301,FIRST,4,0.396212,0.0139745
A200369,FIRST,1,-0.0413238,-0.0165007
A200369,FIRST,2,-0.0914889,-0.0321738
A200369,FIRST,3,-0.133657,-0.00442822
A200369,FIRST,4,-0.0694608,0.0137673
A200407,FIRST,1,-0.025374,-0.0165157
A200407,FIRST,2,0.03076,-0.0318417
A200407,FIRST,3,-0.296422,-0.00430753
A200407,FIRST,4,0.378971,0.0130341
A200446,FIRST,1,-0.0768264,-0.0164254
A200446,FIRST,2,-0.151529,-0.0321733
A200446,FIRST,3,-0.40772,-0.00256514
A200446,FIRST,4,0.378568,0.0148281
A200484,FIRST,1,0.0251775,-0.0163607
A200484,FIRST,2,-0.0678277,-0.0325272
A200484,FIRST,3,0.213076,-0.00314869
A200484,FIRST,4,-0.119534,0.0153281
A200497,FIRST,1,0.0708099,-0.0165671
A200497,FIRST,2,-0.159513,-0.032399
A200497,FIRST,3,1.26336,-0.00476318
A200497,FIRST,4,-0.547775,0.0131075
A200501,FIRST,1,-0.0210609,-0.016631
A200501,FIRST,2,-0.0269463,-0.0331121
A200501,FIRST,3,0.000383061,-0.00392577
A200501,FIRST,4,0.0340374,0.0174348
A200579,FIRST,1,-0.219414,-0.0166189
A200579,FIRST,2,0.301077,-0.0322935
A200579,FIRST,3,-0.609742,-0.0036565
A200579,FIRST,4,0.0532808,0.0143708
A200608,FIRST,1,0.0242281,-0.0164792
A200608,FIRST,2,-0.0480525,-0.0324908
A200608,FIRST,3,0.0271248,-0.00166675
A200608,FIRST,4,-0.002192,0.0165499
A200660,FIRST,1,0.017598,-0.0166532
A200660,FIRST,2,-0.124248,-0.0323519
A200660,FIRST,3,-0.0436117,-0.00430254
A200660,FIRST,4,-0.118846,0.0160129
A200668,FIRST,1,-1.01573,-0.0162876
A200668,FIRST,2,-0.931519,-0.0319735
A200668,FIRST,3,2.15223,-0.00165358
A200668,FIRST,4,-2.40852,0.0149488
A210032,FIRST,1,-2.36254,-0.0164984
A210032,FIRST,2,-2.44338,-0.0327232
A210032,FIRST,3,0.102776,-0.00307303
A210032,FIRST,4,2.16808,0.0164512
A210091,FIRST,1,-0.0198213,-0.0164244
A210091,FIRST,2,-0.0784536,-0.0322588
A210091,FIRST,3,-0.0362338,-0.00494024
A210091,FIRST,4,-0.00297866,0.0136163
A210110,FIRST,1,-0.686431,-0.0164272
A210110,FIRST,2,0.258048,-0.032449
A210110,FIRST,3,2.24095,-0.00468924
A210110,FIRST,4,-0.920916,0.0128214
A210150,FIRST,1,-0.217731,-0.0158581
A210150,FIRST,2,0.0692314,-0.0321474
A210150,FIRST,3,0.43415,-0.00145276
A210150,FIRST,4,0.310558,0.0147797
A210466,FIRST,1,-0.0262818,-0.016781
A210466,FIRST,2,0.0534775,-0.0312923
A210466,FIRST,3,0.0809209,-0.00376186
A210466,FIRST,4,0.0966861,0.0164742
A210540,FIRST,1,0.0113555,-0.0163429
A210540,FIRST,2,-0.062491,-0.0331288
A210540,FIRST,3,0.167881,-0.00278864
A210540,FIRST,4,-0.0885875,0.0179294
A210585,FIRST,1,-0.270196,-0.0164895
A210585,FIRST,2,0.181373,-0.0321084
A210585,FIRST,3,0.732438,-0.00186125
A210585,FIRST,4,-0.138114,0.0162233
A220029,FIRST,1,-0.0889002,-0.0165287
A220029,FIRST,2,-0.135451,-0.0324788
A220029,FIRST,3,-0.224377,-0.00349495
A220029,FIRST,4,0.0414244,0.0156012
A220039,FIRST,1,-0.0318308,-0.0133498
A220039,FIRST,2,-0.0462448,-0.00204313
A220039,FIRST,3,-0.0759805,-0.00768891
A220039,FIRST,4,-0.019887,0.0131302
A220075,FIRST,1,-0.634199,-0.0164944
A220075,FIRST,2,0.189809,-0.0316136
A220075,FIRST,3,0.98554,-0.00452467
A220075,FIRST,4,0.125962,0.0119161
A220153,FIRST,1,-0.493866,-0.0166595
A220153,FIRST,2,-0.190726,-0.0326276
A220153,FIRST,3,-0.64947,-0.00518003
A220153,FIRST,4,0.678748,0.0156805
A220248,FIRST,1,-1.24273,-0.0162209
A220248,FIRST,2,0.045976,-0.0321801
A220248,FIRST,3,2.3552,-0.0040624
A220248,FIRST,4,-1.32725,0.0128449
A220333,FIRST,1,-0.00581356,-0.0173949
A220333,FIRST,2,-0.0132124,-0.0319122
A220333,FIRST,3,0.091673,-0.00204801
A220333,FIRST,4,0.0384656,0.0140195
A230016,FIRST,1,-0.0011767,-0.0166822
A230016,FIRST,2,-0.0320396,-0.0309067
A230016,FIRST,3,0.0254485,-0.00356417
A230016,FIRST,4,-0.0704229,0.0148108
A230058,FIRST,1,0.0383553,-0.0164391
A230058,FIRST,2,-0.125074,-0.0316781
A230058,FIRST,3,-0.10942,-0.00309745
A230058,FIRST,4,-0.260146,0.0158456
A230109,FIRST,1,-0.00244071,-0.0164598
A230109,FIRST,2,-0.0425763,-0.0306646
A230109,FIRST,3,-0.073475,-0.00200859
A230109,FIRST,4,0.148815,0.0146329
A230151,FIRST,1,-0.0484709,-0.0165772
A230151,FIRST,2,-0.116795,-0.0324828
A230151,FIRST,3,0.082467,-0.00217603
A230151,FIRST,4,0.055935,0.0170124
A230238,FIRST,1,-0.0211843,-0.0162384
A230238,FIRST,2,-0.0134208,-0.0328787
A230238,FIRST,3,-0.0911993,-0.00502868
A230238,FIRST,4,0.0168789,0.0149591
ADD3hetero5_001,FIRST,1,-0.00852332,-0.0164079
ADD3hetero5_001,FIRST,2,-0.0152869,-0.0324484
ADD3hetero5_001,FIRST,3,-0.33685,-0.00069207
ADD3hetero5_001,FIRST,4,0.372005,0.0167064
ADD3hetero6_001,FIRST,1,0.0615037,-0.0164445
ADD3hetero6_001,FIRST,2,0.157265,-0.0324261
ADD3hetero6_001,FIRST,3,-0.0424755,-0.00099711
ADD3hetero6_001,FIRST,4,-0.0349244,0.0169744
ADD3homo7_001,FIRST,1,0.00235782,-0.016459
ADD3homo7_001,FIRST,2,-0.0424794,-0.0323918
ADD3homo7_001,FIRST,3,-0.128437,-0.000899775
ADD3homo7_001,FIRST,4,0.0702054,0.0169377
BA106A,FIRST,1,-0.0810735,-0.0165596
BA106A,FIRST,2,-0.0944501,-0.0326362
BA106A,FIRST,3,0.166705,-0.00389289
BA106A,FIRST,4,0.264071,0.015809
BA116A,FIRST,1,-0.110468,-0.0162455
BA116A,FIRST,2,-0.110177,-0.0319661
BA116A,FIRST,3,0.316686,-0.00247777
BA116A,FIRST,4,0.217255,0.0144759
BA116B,FIRST,1,-0.00648841,-0.0159958
BA116B,FIRST,2,-0.0380741,-0.0309095
BA116B,FIRST,3,0.00544204,-0.00309294
BA116B,FIRST,4,0.0155951,0.0152231
BA116C,FIRST,1,-0.0123758,-0.0160673
BA116C,FIRST,2,-0.0401767,-0.0308422
BA116C,FIRST,3,0.00129578,-0.000597551
BA116C,FIRST,4,0.0340585,0.013983
BA119A,FIRST,1,-0.468043,-0.016666
BA119A,FIRST,2,0.0708123,-0.0331795
BA119A,FIRST,3,0.761702,-0.0033607
BA119A,FIRST,4,-0.979129,0.0176922
BA119B,FIRST,1,0.0126496,-0.016627
BA119B,FIRST,2,-0.0651297,-0.0330727
BA119B,FIRST,3,0.216419,-0.00566787
BA119B,FIRST,4,-0.316114,0.0155913
BA119C,FIRST,1,-0.0162927,-0.0162927
BA119C,FIRST,2,-0.0346696,-0.0346696
BA119C,FIRST,3,-0.0042711,-0.0042711
BA119C,FIRST,4,0.0145282,0.0145282
BA127A,FIRST,1,-0.012572,-0.0176876
BA127A,FIRST,2,-0.0744318,-0.032127
BA127A,FIRST,3,0.104758,-0.00340363
BA127A,FIRST,4,0.11653,0.0128946
BA13A,FIRST,1,-0.363089,-0.0164769
BA13A,FIRST,2,0.23125,-0.032362
BA13A,FIRST,3,2.43697,-0.00401966
BA13A,FIRST,4,0.453406,0.0165756
BA13B,FIRST,1,-0.0164831,-0.0164831
BA13B,FIRST,2,-0.0326121,-0.0326121
BA13B,FIRST,3,-0.00590605,-0.00590605
BA13B,FIRST,4,0.0143254,0.0143254
BA13C,FIRST,1,0.168925,-0.0162616
BA13C,FIRST,2,0.153161,-0.0320298
BA13C,FIRST,3,0.683875,-0.00131165
BA13C,FIRST,4,0.201092,0.0159008
BA141A,FIRST,1,-0.0159006,-0.0164585
BA141A,FIRST,2,-0.0293579,-0.0320215
BA141A,FIRST,3,-0.0290563,-0.00255957
BA141A,FIRST,4,0.0245441,0.0165727
BA141B,FIRST,1,-0.00638647,-0.0164835
BA141B,FIRST,2,-0.0275015,-0.032287
BA141B,FIRST,3,-0.0107473,-0.00212804
BA141B,FIRST,4,0.0187037,0.0156044
BA141C,FIRST,1,0.00621822,-0.0164247
BA141C,FIRST,2,-0.0162069,-0.0316414
BA141C,FIRST,3,-0.00447428,-0.00301108
BA141C,FIRST,4,0.0128276,0.0131656
BA176A,FIRST,1,-0.0142794,-0.0166124
BA176A,FIRST,2,-0.0305247,-0.0322703
BA176A,FIRST,3,-0.023061,-0.00256414
BA176A,FIRST,4,0.00208126,0.0164889
BA18A,FIRST,1,-0.0117243,-0.0166298
BA18A,FIRST,2,0.11396,-0.0327771
BA18A,FIRST,3,2.89368,-0.00476643
BA18A,FIRST,4,-0.312925,0.0162129
BA18B,FIRST,1,-0.0187644,-0.0164651
BA18B,FIRST,2,-1.10964,-0.0321382
BA18B,FIRST,3,-0.420743,-0.0028186
BA18B,FIRST,4,1.06402,0.0157648
BA18C,FIRST,1,0.544472,-0.0165401
BA18C,FIRST,2,0.420647,-0.0321171
BA18C,FIRST,3,-0.713218,-0.00244947
BA18C,FIRST,4,0.792578,0.0164301
BA297A,FIRST,1,-0.0183624,-0.0166347
BA297A,FIRST,2,-0.019168,-0.0324169
BA297A,FIRST,3,0.00909476,-0.00393671
BA297A,FIRST,4,0.0705964,0.0156381
BA297B,FIRST,1,-0.0156055,-0.0162947
BA297B,FIRST,2,-0.019097,-0.032999
BA297B,FIRST,3,0.00800112,-0.00155135
BA297B,FIRST,4,0.0160853,0.0179396
BA297C,FIRST,1,-0.00813984,-0.0163203
BA297C,FIRST,2,-0.0177547,-0.0323899
BA297C,FIRST,3,-0.0394676,-0.00285086
BA297C,FIRST,4,0.00742651,0.015535
BA298A,FIRST,1,-0.15319,-0.0165507
BA298A,FIRST,2,-0.125323,-0.0325086
BA298A,FIRST,3,-0.093162,-0.00443692
BA298A,FIRST,4,-0.381717,0.0162411
BA298B,FIRST,1,0.742509,-0.0165501
BA298B,FIRST,2,0.158841,-0.032091
BA298B,FIRST,3,0.929721,-0.00394913
BA298B,FIRST,4,1.17229,0.0141827
BA298C,FIRST,1,-0.0166586,-0.0166586
BA298C,FIRST,2,-0.0328821,-0.0328821
BA298C,FIRST,3,-0.00424072,-0.00424072
BA298C,FIRST,4,0.0168858,0.0168858
BA304A,FIRST,1,-0.0164043,-0.0164043
BA304A,FIRST,2,-0.0328912,-0.0328912
BA304A,FIRST,3,-0.00302851,-0.00302851
BA304A,FIRST,4,0.0178786,0.0178786
BA304B,FIRST,1,-0.33333,-0.0164596
BA304B,FIRST,2,-0.416679,-0.0322978
BA304B,FIRST,3,-1.50238,-0.00521282
BA304B,FIRST,4,0.829002,0.0143864
BA304C,FIRST,1,-0.0302471,-0.0164944
BA304C,FIRST,2,-0.365849,-0.0320703
BA304C,FIRST,3,0.320167,-0.00397769
BA304C,FIRST,4,0.786601,0.016195
BA3A,FIRST,1,-0.0217434,-0.0165336
BA3A,FIRST,2,-0.0751324,-0.0329743
BA3A,FIRST,3,-0.013156,-0.00196122
BA3A,FIRST,4,0.0891928,0.0169986
BA428A,FIRST,1,-0.239982,-0.0163676
BA428A,FIRST,2,-0.349775,-0.0328198
BA428A,FIRST,3,0.550344,-0.00112974
BA428A,FIRST,4,0.185717,0.0170052
BA428B,FIRST,1,0.813754,-0.016313
BA428B,FIRST,2,-1.51488,-0.0324327
BA428B,FIRST,3,-1.02138,-0.00251422
BA428B,FIRST,4,0.955183,0.0177583
BA428C,FIRST,1,-1.22649,-0.0164701
BA428C,FIRST,2,-3.3624,-0.0328398
BA428C,FIRST,3,3.4275,-0.00258739
BA428C,FIRST,4,1.80302,0.0166243
BA436A,FIRST,1,-0.188291,-0.0161401
BA436A,FIRST,2,0.626899,-0.0321539
BA436A,FIRST,3,0.345579,-0.0019517
BA436A,FIRST,4,0.316933,0.0148099
BA436B,FIRST,1,-2.02397,-0.0165215
BA436B,FIRST,2,-0.931437,-0.0327122
BA436B,FIRST,3,6.21652,-0.00240013
BA436B,FIRST,4,-0.696956,0.0179313
BA436C,FIRST,1,-0.46914,-0.016302
BA436C,FIRST,2,-0.059956,-0.0321919
BA436C,FIRST,3,0.781463,-0.00312135
BA436C,FIRST,4,0.763412,0.0151753
BA45A,FIRST,1,-0.01658,-0.01658
BA45A,FIRST,2,-0.0325017,-0.0325017
BA45A,FIRST,3,0.497743,-0.00225675
BA45A,FIRST,4,0.516648,0.0166482
BA45B,FIRST,1,-0.0163727,-0.0163727
BA45B,FIRST,2,-0.0326539,-0.0326539
BA45B,FIRST,3,-0.00342335,-0.00342335
BA45B,FIRST,4,0.016238,0.016238
BA45C,FIRST,1,-0.0342315,-0.0163597
BA45C,FIRST,2,0.101265,-0.0321456
BA45C,FIRST,3,-0.0581398,-0.001161
BA45C,FIRST,4,-0.00837056,0.0160684
BA52A,FIRST,1,-0.066063,-0.0167744
BA52A,FIRST,2,-0.125979,-0.0323794
BA52A,FIRST,3,-0.154716,-0.0049241
BA52A,FIRST,4,-0.100574,0.0167393
BA52B,FIRST,1,0.0756552,-0.0161687
BA52B,FIRST,2,-0.0126432,-0.0331045
BA52B,FIRST,3,-0.0322488,-0.00285661
BA52B,FIRST,4,0.0575259,0.0162127
BA52C,FIRST,1,-0.138877,-0.0163724
BA52C,FIRST,2,-0.168304,-0.0329163
BA52C,FIRST,3,-0.160493,-0.00427317
BA52C,FIRST,4,-0.0389637,0.0150901
BA593A,FIRST,1,-0.0199487,-0.0166089
BA593A,FIRST,2,-0.0221112,-0.0323272
BA593A,FIRST,3,-0.102652,-0.00478351
BA593A,FIRST,4,-0.0130906,0.0149075
BA593B,FIRST,1,-0.00118584,-0.0164998
BA593B,FIRST,2,-0.0268599,-0.0325245
BA593B,FIRST,3,-0.050855,-0.00453579
BA593B,FIRST,4,0.0479812,0.0154497
BA593C,FIRST,1,-0.0181196,-0.0164078
BA593C,FIRST,2,-0.0313232,-0.0327981
BA593C,FIRST,3,-0.0360929,-0.00523187
BA593C,FIRST,4,0.00865998,0.0147248
BA597A,FIRST,1,-0.414186,-0.0163188
BA597A,FIRST,2,-0.38484,-0.032466
BA597A,FIRST,3,0.104673,-0.00386629
BA597A,FIRST,4,0.749202,0.0168616
BA597B,FIRST,1,0.0550474,-0.0163738
BA597B,FIRST,2,-0.44266,-0.032454
BA597B,FIRST,3,0.511991,-0.00385808
BA597B,FIRST,4,0.530432,0.0146088
BA597C,FIRST,1,-0.0164214,-0.0164214
BA597C,FIRST,2,-0.0323902,-0.0323902
BA597C,FIRST,3,-0.00271634,-0.00271634
BA597C,FIRST,4,0.0158433,0.0158433
BA59A,FIRST,1,-0.0844181,-0.0164892
BA59A,FIRST,2,0.00019845,-0.0321541
BA59A,FIRST,3,-0.0833708,-0.00293077
BA59A,FIRST,4,-0.092697,0.0159926
BA59B,FIRST,1,0.0222799,-0.0165116
BA59B,FIRST,2,-0.514587,-0.0325384
BA59B,FIRST,3,0.941246,-0.00288176
BA59B,FIRST,4,0.959917,0.015756
BA59C,FIRST,1,-0.505985,-0.0165945
BA59C,FIRST,2,-0.715303,-0.0323052
BA59C,FIRST,3,0.917678,-0.00347164
BA59C,FIRST,4,1.19897,0.0155909
BA60A,FIRST,1,-0.219984,-0.0167389
BA60A,FIRST,2,-0.255104,-0.0330479
BA60A,FIRST,3,0.308654,-0.00269145
BA60A,FIRST,4,0.0314955,0.0198987
BA60B,FIRST,1,-0.122598,-0.0159588
BA60B,FIRST,2,-0.0640608,-0.0325521
BA60B,FIRST,3,0.093978,-0.00394729
BA60B,FIRST,4,-0.330334,0.0149486
BA60C,FIRST,1,-0.0710382,-0.0161427
BA60C,FIRST,2,-0.173397,-0.0330908
BA60C,FIRST,3,-0.0646703,-0.00134439
BA60C,FIRST,4,-0.0173322,0.0197924
BA612A,FIRST,1,-0.03105,-0.0179325
BA612A,FIRST,2,-0.140703,-0.0321895
BA612A,FIRST,3,-0.506501,-0.00387989
BA612A,FIRST,4,-1.07569,0.0174597
BA612B,FIRST,1,-0.259805,-0.0162476
BA612B,FIRST,2,0.541346,-0.0313781
BA612B,FIRST,3,1.11241,-0.00675099
BA612B,FIRST,4,0.215827,0.0104209
BA612C,FIRST,1,-0.43873,-0.0165297
BA612C,FIRST,2,0.475391,-0.0324305
BA612C,FIRST,3,0.0724486,-0.00527251
BA612C,FIRST,4,1.27733,0.0138719
BA615A,FIRST,1,0.458808,-0.016643
BA615A,FIRST,2,-0.392603,-0.0329854
BA615A,FIRST,3,1.80852,-0.00361113
BA615A,FIRST,4,0.451676,0.0170729
BA615B,FIRST,1,-0.331633,-0.0163035
BA615B,FIRST,2,-0.45506,-0.0322313
BA615B,FIRST,3,0.75723,-0.00351481
BA615B,FIRST,4,0.909249,0.0158755
BA615C,FIRST,1,-0.20596,-0.0164576
BA615C,FIRST,2,-1.41428,-0.0327419
BA615C,FIRST,3,0.236883,-0.00326211
BA615C,FIRST,4,3.81881,0.0165761
BA616A,FIRST,1,-2.64026,-0.0164526
BA616A,FIRST,2,-1.22646,-0.0324215
BA616A,FIRST,3,-1.76534,-0.00341236
BA616A,FIRST,4,4.74914,0.0145862
BA616B,FIRST,1,-0.459878,-0.0163104
BA616B,FIRST,2,-0.010902,-0.0324357
BA616B,FIRST,3,-0.197877,-0.00364182
BA616B,FIRST,4,0.154365,0.0138499
BA616C,FIRST,1,0.155986,-0.0162857
BA616C,FIRST,2,-0.386864,-0.0322274
BA616C,FIRST,3,-2.55075,-0.00366598
BA616C,FIRST,4,3.55974,0.0135603
BA618A,FIRST,1,3.6561,-0.0164921
BA618A,FIRST,2,-4.0194,-0.0328994
BA618A,FIRST,3,0.323909,-0.00271416
BA618A,FIRST,4,1.43128,0.016849
BA618B,FIRST,1,-0.0857829,-0.016616
BA618B,FIRST,2,-0.120055,-0.0332275
BA618B,FIRST,3,0.189876,-0.00485697
BA618B,FIRST,4,0.0994082,0.0183092
BA618C,FIRST,1,-0.95162,-0.0164171
BA618C,FIRST,2,0.898453,-0.0328751
BA618C,FIRST,3,-6.95294,-0.00349583
BA618C,FIRST,4,-0.373272,0.0164767
BA619A,FIRST,1,-0.0166229,-0.0166229
BA619A,FIRST,2,-0.0326614,-0.0326614
BA619A,FIRST,3,-0.00286042,-0.00286042
BA619A,FIRST,4,0.0176069,0.0176069
BA619B,FIRST,1,1.85649,-0.0163387
BA619B,FIRST,2,0.191008,-0.0324935
BA619B,FIRST,3,-0.328847,-0.00098983
BA619B,FIRST,4,1.51967,0.0167398
BA619C,FIRST,1,-0.0165382,-0.0165382
BA619C,FIRST,2,-0.0327513,-0.0327513
BA619C,FIRST,3,-0.000845861,-0.000845861
